Date,AMZN Price,APPL Price,Bitcoin Price,DOW Price,Ethereum Price,GOOGL Price,Solana Price,MSFT Price,S&P 500 Composite Price,NASDAQ Composite Price,S&P Gold Price,NVDA Price,TSLA Price,Oil Futures Price,XMAG Price,Silver Price,META Price,Magnificent Seven Average,Cryptocurrency Average
2020-03-12,83.8305,62.0575,4724.392684378,6924.4,107.82,55.5775,,139.06,2480.64,7201.8,927.57,5.4078,37.37,31.02,,15.961000442504885,154.47,76.82475714285715,
2020-03-13,89.25,69.4925,5518.647280507,7519.6,134.06,60.7135,,158.83,2711.02,7874.88,884.66,6.021,36.4414,32.25,,14.456000328063965,170.28,84.43262857142858,
2020-03-14,,,5212.979297886,,122.54,,,,,,,,,,,,,,
2020-03-15,,,5381.745246919,,122.03,,,,,,,,,,,,,,
2020-03-16,84.4575,60.5525,5022.578106242,6596.71,111.02,53.65,,135.42,2386.13,6904.59,866.67,4.91,29.6713,27.98,,12.772000312805176,146.01,73.52447142857143,
2020-03-17,90.392,63.215,5362.320406925,7059.9,115.67,55.903,,146.57,2529.19,7334.78,889.67,5.4318,28.68,27.97,,12.468999862670898,149.42,77.08739999999999,
2020-03-18,91.5,61.6675,5365.581534299,6638.87,116.18,54.5595,,140.4,2398.1,6989.84,862.02,5.0705,24.0813,22.79,,11.734999656677246,146.96,74.89125714285714,
2020-03-19,94.0465,61.195,6160.004718461,6621.89,133.81,55.5835,,142.71,2409.39,7150.58,863.01,5.3243,28.5093,23.98,,12.097000122070312,153.13,77.21408571428572,
2020-03-20,92.3045,57.31,6192.309975228,6304.73,133.48,53.4105,,137.35,2304.92,6879.52,866.38,5.1438,28.502,25.55,,12.348999977111816,149.73,74.82154285714286,
2020-03-21,,,6149.79835117,,135.56,,,,,,,,,,,,,,
2020-03-22,,,5843.158786255,,125.4,,,,,,,,,,,,,,
2020-03-23,95.1415,56.0925,6467.459038287,6100.31,135.92,52.7065,,135.98,2237.4,6860.67,915.64,5.3173,28.9527,23.75,,13.225000381469728,148.1,74.61292857142857,
2020-03-24,97.005,61.72,6736.044984352,6797.83,138.42,56.5005,,148.34,2447.33,7417.86,968.39,6.2295,33.6667,24.5,,14.229000091552734,160.98,80.63452857142859,
2020-03-25,94.292,61.38,6681.336594453,6975.88,136.1,55.081,,146.92,2475.56,7384.3,951.5,6.1405,35.95,25.62,,14.836999893188477,156.21,79.4247857142857,
2020-03-26,97.7745,64.61,6736.291779135,7412.43,138.38,58.146,,156.11,2630.07,7797.54,966.64,6.431,35.2107,23.55,,14.640000343322754,163.34,83.08888571428572,
2020-03-27,95.005,61.935,6377.749563627,7165.62,126.5,55.513,,149.7,2541.47,7502.38,963.03,6.3182,34.2907,22.39,,14.498000144958496,156.79,79.93598571428572,
2020-03-28,,,6239.838831896,,130.17,,,,,,,,,,,,,,
2020-03-29,,,5917.297073238,,126.85,,,,,,,,,,,,,,
2020-03-30,98.1975,63.7025,6424.078447239,7365.27,132.15,57.3155,,160.23,2626.65,7774.15,956.68,6.6397,33.4754,19.19,,14.074000358581545,165.95,83.64437142857142,
2020-03-31,97.486,63.5725,6431.262412871,7221.21,132.84,58.0975,,157.71,2584.59,7700.1,929.55,6.59,34.9334,14.85,,14.097999572753906,166.8,83.59848571428573,
2020-04-01,95.385,60.2275,6598.287014759,6866.08,135.66,55.105,,152.11,2470.5,7360.58,926.53,6.0768,32.104,14.97,,13.925999641418455,159.6,80.08690000000001,
2020-04-02,95.9415,61.2325,6807.465142308,7014.83,141.99,55.8515,,155.26,2526.9,7487.31,953.48,6.3868,30.298,20.24,,14.595999717712402,158.19,80.45147142857142,
2020-04-03,95.3295,60.3525,6733.747734803,6873.01,141.31,54.635,,153.83,2488.65,7373.08,958.14,6.0978,32.0007,24.33,,14.435999870300291,154.18,79.48935714285714,
2020-04-04,,,6847.730054844,,144.1,,,,,,,,,,,,,,
2020-04-05,,,6789.732164723,,142.58,,,,,,,,,,,,,,
2020-04-06,99.8795,65.6175,7279.161792257,7392.72,171.06,59.1595,,165.27,2663.68,7913.24,986.2,6.71,34.416,22.58,,15.111000061035156,165.55,85.22892857142857,
2020-04-07,100.58,64.8575,7198.770191509,7380.33,164.71,59.128,,163.49,2659.41,7887.26,980.26,6.4757,36.3634,22.1,,15.42199993133545,168.83,85.67494285714284,
2020-04-08,102.15,66.5175,7352.328771068,7660.88,170.26,60.35,,165.13,2749.98,8090.9,980.61,6.6738,36.5894,25.22,,15.147000312805176,174.28,87.38438571428571,
2020-04-09,102.138,66.9975,7293.584360283,7804.73,163.45,60.3285,,165.14,2789.82,8153.58,1020.49,6.5738,38.2,20.23,,15.994999885559082,175.19,87.7954,
2020-04-10,,,6859.8337374,,157.81,,,,,,,,,,,,,,
2020-04-11,,,6869.586551932,,158.18,,,,,,,,,,,,,,
2020-04-12,,,6977.230635882,,158.73,,,,,,,,,,,,,,
2020-04-13,108.4435,68.3125,6837.422539886,7650.63,157.98,60.5205,,165.51,2761.63,8192.42,1025.5,6.7463,43.3967,,,15.479000091552734,174.79,89.67421428571429,
2020-04-14,114.166,71.7625,6856.179093865,7830.89,158.45,63.2615,,173.7,2846.06,8515.74,1029.87,7.0987,47.326,21.74,,16.07200050354004,178.17,93.64067142857142,
2020-04-15,115.384,71.1075,6637.791815543,7656.83,152.9,62.865,,171.88,2783.36,8393.18,1013.16,7.021,48.6554,19.8,,15.446999549865724,176.97,93.41184285714284,
2020-04-16,120.4095,71.6725,7088.799491826,7659.7,172.29,62.8715,,177.04,2799.55,8532.36,1008.21,7.3675,49.6807,18.69,,15.564000129699709,176.25,95.0416714285714,
2020-04-17,118.75,70.7,7034.54035767,7896.55,172.71,63.95,,178.6,2874.56,8650.14,989.05,7.308,50.2594,19.75,,15.237000465393066,179.24,95.5439142857143,
2020-04-18,,,7233.157423116,,187.45,,,,,,,,,,,,,,
2020-04-19,,,7133.148679405,,180.13,,,,,,,,,,,,,,
2020-04-20,119.6805,69.2325,6856.78595335,7673.59,171.69,63.0575,,175.06,2823.16,8560.73,996.27,7.1763,49.7574,17.36,,15.555999755859377,178.24,94.6006,
2020-04-21,116.406,67.0925,6851.005362273,7500.98,170.79,60.608,,167.82,2736.56,8263.23,982.65,6.7378,45.7814,9.12,,14.817999839782717,170.8,90.74938571428571,
2020-04-22,118.1745,69.025,7106.551177031,7630.38,182.7,62.9205,,173.52,2799.31,8495.38,1012.05,7.1537,48.8074,13.77,,15.277000427246094,182.28,94.55444285714285,
2020-04-23,119.9725,68.7575,7464.891126761,7636.44,185.46,63.5585,,171.42,2797.8,8494.75,1016.19,7.1003,47.042,15.06,,15.347999572753906,185.13,94.71154285714285,
2020-04-24,120.511,70.7425,7497.353392645,7724.05,187.59,63.83,,174.55,2836.74,8634.52,1010.48,7.2397,48.3434,15.87,,15.253999710083008,190.07,96.46951428571428,
2020-04-25,,,7535.263896666,,194.21,,,,,,,,,,,,,,
2020-04-26,,,7665.828318069,,197.38,,,,,,,,,,,,,,
2020-04-27,118.8,70.7925,7766.689761497,7860.19,194.22,63.543,,174.05,2878.48,8730.16,1003.61,7.427,53.25,15.17,,15.201000213623049,187.5,96.48035714285716,
2020-04-28,115.704,69.645,7754.222425558,7871.68,196.24,61.6295,,169.81,2863.39,8607.73,1002.68,7.284,51.2747,15.6,,15.161999702453612,182.91,94.03674285714285,
2020-04-29,118.6355,71.9325,8759.789190303,8008.44,215.36,67.109,,177.43,2939.51,8914.71,997.55,7.4615,53.3674,17.86,,15.15999984741211,194.19,98.58941428571428,
2020-04-30,123.7,73.45,8607.329832118,7862.52,208.09,67.335,,179.21,2912.43,8889.55,986.38,7.307,52.1254,18.11,,14.89799976348877,204.71,101.11962857142859,
2020-05-01,114.302,72.2675,8832.98125113,7658.99,212.0,65.866,,174.57,2830.71,8604.95,990.28,7.0695,46.7547,18.49,,14.86299991607666,202.27,97.58567142857142,
2020-05-02,,,8974.922892482,,218.05,,,,,,,,,,,,,,
2020-05-03,,,8894.362674812,,203.96,,,,,,,,,,,,,,
2020-05-04,115.7995,73.29,8883.30678116,7644.19,206.33,66.145,,178.84,2842.74,8710.71,997.5,7.2821,50.746,20.4,,14.722000122070312,205.26,99.62322857142856,
2020-05-05,115.89,74.39,8967.997704233,7694.53,205.36,67.451,,180.76,2868.44,8809.12,995.92,7.3435,51.214,25.46,,15.057000160217283,207.07,100.58835714285712,
2020-05-06,117.563,75.1575,9198.252700851,7578.68,199.04,67.2715,,182.54,2848.42,8854.39,983.06,7.4448,52.172,24.2,,14.987000465393066,208.47,101.51697142857142,
2020-05-07,118.3805,75.935,9968.105282228,7654.66,212.0,68.464,,183.6,2881.19,8979.66,1005.93,7.6218,52.0027,24.23,,15.562000274658203,211.26,102.46628571428572,
2020-05-08,118.9805,77.5325,9822.88562923,7824.07,211.45,69.217,,184.68,2929.8,9121.32,1000.8,7.8125,54.628,,,15.739999771118164,212.35,103.60007142857144,
2020-05-09,,,9570.005987549,,186.4,,,,,,,,,,,,,,
2020-05-10,,,8745.152545192,,188.4,,,,,,,,,,,,,,
2020-05-11,120.45,78.7525,8593.856494464,7778.02,185.96,70.1795,,186.74,2930.32,9192.34,993.24,8.0655,54.086,25.53,,15.63599967956543,213.18,104.49335714285715,
2020-05-12,117.8475,77.8525,8792.063767945,7625.26,189.84,68.759,,182.51,2870.12,9002.55,998.6,7.8025,53.9607,26.67,,15.687000274658203,210.1,102.69031428571428,
2020-05-13,118.396,76.9125,9302.896540995,7478.46,199.58,67.4165,,179.75,2820.0,8863.17,1005.41,7.78,52.7307,27.89,,15.663000106811523,205.1,101.15509999999998,
2020-05-14,119.4425,77.385,9772.561575826,7571.68,203.3,67.843,,180.53,2852.5,8943.72,1020.09,8.0305,53.5554,29.87,,16.13599967956543,206.81,101.94234285714285,
2020-05-15,120.489,76.9275,9293.972171086,7542.66,194.86,68.653,,183.16,2863.7,9014.56,1029.34,8.4908,53.278,30.95,,17.04599952697754,210.88,103.12547142857144,
2020-05-16,,,9380.484219264,,201.79,,,,,,,,,,,,,,
2020-05-17,,,9667.578396738,,207.0,,,,,,,,,,,,,,
2020-05-18,121.313,78.74,9733.739136589,7889.39,214.91,69.259,,184.91,2953.91,9234.83,1016.94,8.7502,54.242,33.3,,17.464000701904297,213.19,104.34345714285713,
2020-05-19,122.4665,78.285,9761.178765113,7773.22,212.74,68.72,,183.63,2922.94,9185.1,1023.46,8.8055,53.8674,33.06,,17.892000198364258,216.88,104.66491428571429,
2020-05-20,124.897,79.8075,9524.434063671,7899.45,209.98,70.458,,185.66,2971.61,9375.78,1027.95,8.97,54.3707,34.76,,18.00200080871582,229.97,107.73331428571429,
2020-05-21,122.337,79.2125,9073.693078891,7858.37,198.74,70.3375,,183.43,2948.51,9284.88,1011.24,8.7752,55.1734,34.78,,17.334999084472656,231.39,107.2365142857143,
2020-05-22,121.844,79.7225,9160.705420055,7878.64,209.51,70.662,,183.51,2955.45,9324.59,1020.9,9.0263,54.4587,33.8,,17.663999557495117,234.91,107.73335714285714,
2020-05-23,,,9180.527996785,,206.6,,,,,,,,,,,,,,
2020-05-24,,,8791.793685125,,199.9,,,,,,,,,,,,,,
2020-05-25,,,8897.213209214,,204.6,,,,,,,,,,,,,,
2020-05-26,121.093,79.1825,8850.354200037,8079.96,200.89,71.0685,,181.57,2991.77,9340.22,1006.17,8.7178,54.5914,33.95,,17.565000534057617,232.2,106.91760000000001,
2020-05-27,120.5195,79.5275,9165.144673701,8255.95,208.18,71.014,,181.81,3036.13,9412.36,1005.36,8.5252,54.682,32.73,,17.68600082397461,229.14,106.45974285714286,
2020-05-28,120.055,79.5625,9536.159368896,8239.27,220.21,70.912,,181.4,3029.73,9368.99,1006.23,8.487,53.7207,33.98,,17.895000457763672,225.46,105.65674285714285,
2020-05-29,122.1185,79.485,9418.133839887,8239.6,220.66,71.676,,183.25,3044.31,9489.87,1019.85,8.8755,55.6667,34.15,,18.440000534057617,225.09,106.59452857142857,
2020-05-30,,,9693.552426994,,243.63,,,,,,,,,,,,,,
2020-05-31,,,9449.860914083,,238.07,,,,,,,,,,,,,,
2020-06-01,123.552,80.4625,10177.770353698,8271.8,247.23,71.7435,,182.83,3055.73,9552.05,1019.04,8.8063,59.8734,36.74,,18.76799964904785,231.91,108.45395714285713,
2020-06-02,123.6205,80.835,9538.727853222,8368.23,235.9,72.1155,,184.91,3080.82,9608.37,1009.55,8.8253,58.7707,37.72,,18.207000732421875,232.72,108.82814285714286,
2020-06-03,123.92,81.28,9652.629014484,8554.09,244.52,71.9625,,185.36,3122.87,9682.91,992.55,8.7695,58.864,37.98,,17.92099952697754,230.16,108.61657142857143,
2020-06-04,123.03,80.58,9803.990305736,8553.37,240.3,70.715,,182.92,3112.35,9615.81,1005.71,8.7665,57.6254,38.41,,18.02400016784668,226.29,107.13241428571428,
2020-06-05,124.15,82.875,9641.917174627,8797.87,240.23,72.001,,187.2,3193.93,9814.08,979.86,8.92,59.044,41.0,,17.44300079345703,230.77,109.28,
2020-06-06,,,9662.323105336,,242.0,,,,,,,,,,,,,,
2020-06-07,,,9742.573822416,,244.05,,,,,,,,,,,,,,
2020-06-08,126.203,83.365,9773.301577068,8962.47,243.28,72.402,,188.36,3232.39,9924.74,992.72,8.805,63.328,39.66,,17.868000030517578,231.4,110.55185714285713,
2020-06-09,130.043,85.9975,9769.869087608,8825.49,243.92,72.604,,189.8,3207.18,9953.75,1002.5,9.046,62.7114,40.45,,17.77400016784668,238.67,112.69598571428571,
2020-06-10,132.3725,88.21,9864.561413157,8708.66,247.78,73.235,,196.84,3190.14,10020.35,1001.8,9.3668,68.3367,41.18,,17.775999069213867,236.73,115.013,
2020-06-11,127.898,83.975,9314.378159997,8137.92,230.51,70.095,,186.27,3002.1,9492.73,1012.92,8.7963,64.856,37.76,,17.868999481201172,224.43,109.47432857142857,
2020-06-12,127.251,84.7,9460.375484512,8280.24,237.54,70.646,,187.74,3041.31,9588.81,1011.47,8.9325,62.352,38.54,,17.461999893188477,228.58,110.02878571428572,
2020-06-13,,,9463.820529397,,237.64,,,,,,,,,,,,,,
2020-06-14,,,9352.845602064,,232.02,,,,,,,,,,,,,,
2020-06-15,128.634,85.7475,9421.652179904,8339.43,230.93,71.037,,188.94,3066.59,9726.02,1005.59,9.1738,66.06,39.44,,17.378999710083008,232.5,111.72747142857143,
2020-06-16,130.7635,88.02,9520.484680768,8465.82,233.19,72.3235,,193.57,3124.74,9895.87,1011.0,9.0685,65.4754,40.75,,17.631999969482422,235.65,113.55298571428571,
2020-06-17,132.049,87.8975,9463.405493001,8425.29,233.84,72.627,,194.24,3113.49,9910.53,1010.48,9.236,66.1194,40.47,,17.756999969482422,235.53,113.95698571428572,
2020-06-18,132.699,87.9325,9401.552893373,8408.05,231.27,71.706,,196.32,3115.34,9943.05,1007.86,9.218,66.9307,41.75,,17.493000030517578,235.94,114.39231428571429,
2020-06-19,133.7505,87.43,9305.901804693,8288.65,229.11,71.232,,195.15,3097.74,9946.12,1020.61,9.2613,66.7267,42.33,,17.832000732421875,238.79,114.62007142857144,
2020-06-20,,,9348.977142148,,229.57,,,,,,,,,,,,,,
2020-06-21,,,9289.89379981,,228.04,,,,,,,,,,,,,,
2020-06-22,135.691,89.7175,9685.845286855,8332.6,242.79,72.533,,200.57,3117.86,10056.47,1028.41,9.5267,66.288,43.2,,17.886999130249023,239.22,116.22088571428573,
2020-06-23,138.2205,91.6325,9614.94360605,8370.31,244.92,73.199,,201.91,3131.29,10131.37,1037.49,9.45,66.7854,42.72,,18.051000595092773,242.24,117.63391428571427,
2020-06-24,136.72,90.015,9289.303604875,8163.9,234.75,71.635,,197.84,3050.33,9909.17,1033.48,9.2355,64.0567,40.4,,17.658000946044922,234.02,114.78888571428571,
2020-06-25,137.729,91.21,9254.748295924,8223.63,232.5,72.055,,200.34,3083.76,10017.0,1030.86,9.49,65.732,41.18,,17.882999420166016,235.68,116.03371428571428,
2020-06-26,134.6435,88.4075,9165.503578236,8028.39,229.64,68.127,,196.33,3009.05,9757.22,1036.51,9.155,63.9827,40.97,,18.02300071716309,216.08,110.96081428571429,
2020-06-27,,,9014.22427198,,219.27,,,,,,,,,,,,,,
2020-06-28,,,9118.117533044,,224.63,,,,,,,,,,,,,,
2020-06-29,134.019,90.445,9180.15902631,8219.33,227.17,69.8585,,198.44,3053.24,9874.15,1037.03,9.2,67.29,41.58,,17.979999542236328,220.64,112.8417857142857,
2020-06-30,137.941,91.2,9145.560607003,8292.07,225.63,70.9025,,203.51,3100.29,10058.77,1048.27,9.4978,71.9874,41.64,,18.541000366210938,227.07,116.01552857142856,
2020-07-01,143.935,91.0275,9225.668161404,8305.59,230.99,72.1,,204.7,3115.86,10154.63,1036.27,9.53,74.642,42.18,,18.132999420166016,237.55,119.0692142857143,
2020-07-02,144.515,91.0275,9084.054479317,8344.08,228.34,73.4965,,206.26,3130.01,10207.63,1042.15,9.6123,80.5774,43.19,,18.243999481201172,233.42,119.8441,
2020-07-03,,,9065.57798453,,225.12,,,,,,,,,42.92,,,,,
2020-07-04,,,9127.518466541,,228.27,,,,,,,,,,,,,,
2020-07-05,,,9072.772592194,,227.98,,,,,,,,,,,,,,
2020-07-06,152.852,93.4625,9342.540315737,8449.43,241.56,74.9825,,210.7,3179.72,10433.65,1044.19,9.8392,91.4387,42.73,,18.503999710083008,240.28,124.79355714285715,
2020-07-07,150.006,93.1725,9252.355179756,8344.36,239.39,74.496,,208.25,3145.32,10343.89,1053.74,9.8718,92.6574,43.28,,18.628000259399418,240.86,124.18767142857142,
2020-07-08,154.0555,95.3425,9420.350154587,8401.4,244.8,75.18,,212.83,3169.94,10492.5,1063.46,10.216,91.0587,43.67,,19.08099937438965,243.58,126.03752857142858,
2020-07-09,159.1315,95.6825,9240.366175725,8277.25,241.98,75.933,,214.32,3152.05,10547.75,1057.1,10.509,92.952,42.35,,18.881999969482425,244.5,127.57542857142857,
2020-07-10,160.0,95.92,9278.447734235,8415.93,240.46,76.9505,,213.67,3185.04,10617.44,1059.35,10.4793,102.9767,43.27,,18.982999801635746,245.07,129.29521428571428,
2020-07-11,,,9231.320100491,,240.9,,,,,,,,,,,,,,
2020-07-12,,,9286.726084869,,242.79,,,,,,,,,,,,,,
2020-07-13,155.2,95.4775,9247.107825483,8416.33,238.97,75.6115,,207.07,3155.22,10390.84,1069.97,10.0523,99.804,42.85,,19.708999633789062,239.0,126.03075714285713,
2020-07-14,154.2,97.0575,9254.20447377,8572.4,239.75,76.043,,208.35,3197.52,10488.58,1072.14,10.377,101.1201,42.97,,19.451000213623047,239.73,126.69679999999998,
2020-07-15,150.4435,97.725,9206.764838048,8667.57,238.47,75.844,,208.04,3226.56,10550.49,1072.19,10.2273,103.0674,43.96,,19.684999465942383,240.28,126.51817142857143,
2020-07-16,149.995,96.5225,9137.239203353,8677.43,233.57,75.746,,203.92,3215.57,10473.83,1063.4,10.1348,100.0427,43.71,,19.496999740600582,240.93,125.32728571428571,
2020-07-17,148.0985,96.3275,9155.773355258,8723.95,232.96,75.8425,,202.88,3224.73,10503.19,1067.6,10.2015,100.0561,43.53,,19.684999465942383,242.03,125.06230000000001,
2020-07-18,,,9170.802680627,,235.75,,,,,,,,,,,,,,
2020-07-19,,,9207.816995889,,238.71,,,,,,,,,,,,,,
2020-07-20,159.842,98.3575,9164.069788541,8671.17,237.03,78.192,,211.6,3251.84,10767.09,1071.32,10.5108,109.5334,43.3,,20.124000549316406,245.42,130.49367142857145,
2020-07-21,156.9145,97.0,9385.174346234,8721.8,244.56,77.796,,208.75,3257.3,10680.36,1088.5,10.3285,104.5574,44.31,,21.496999740600582,241.75,128.15662857142857,
2020-07-22,154.9955,97.2725,9518.901022149,8767.16,263.28,78.2425,,211.75,3276.02,10706.13,1101.89,10.4388,106.1554,43.98,,23.08300018310547,239.87,128.38924285714285,
2020-07-23,149.3275,92.845,9592.963304038,8694.92,275.3,75.8375,,202.54,3235.66,10461.42,1116.33,10.1298,100.8714,42.96,,22.94499969482422,232.6,123.45017142857144,
2020-07-24,150.4455,92.615,9545.046629108,8643.85,279.33,75.4105,,201.3,3215.63,10363.18,1120.87,10.1945,94.4667,43.29,,22.808000564575195,230.71,122.16317142857143,
2020-07-25,,,9686.12071608,,305.26,,,,,,,,,,,,,,
2020-07-26,,,9917.359473893,,311.0,,,,,,,,,,,,,,
2020-07-27,152.7605,94.81,10996.536599024,8660.92,321.8,76.4715,,203.85,3239.41,10536.27,1138.45,10.4215,102.6401,43.39,,24.47599983215332,233.5,124.92194285714287,
2020-07-28,150.0165,93.2525,10895.733957139,8618.93,316.34,75.1825,,202.02,3218.44,10402.09,1143.4,10.2155,98.4327,43.11,,24.266000747680664,230.12,122.74852857142857,
2020-07-29,151.6765,95.04,11073.297879589,8700.77,317.71,76.1755,,204.06,3258.44,10542.94,1150.85,10.4655,99.9407,43.51,,24.292999267578125,233.29,124.37831428571428,
2020-07-30,152.594,96.19,11109.23106292,8656.46,330.22,76.9185,,203.9,3246.22,10587.81,1145.09,10.614,99.166,42.98,,23.34000015258789,234.5,124.84035714285713,
2020-07-31,158.234,106.26,11334.58546549,8701.84,352.68,74.3975,,205.01,3271.12,10745.27,1156.21,10.6148,95.384,43.13,,24.18899917602539,253.67,129.08147142857143,
2020-08-01,,,11800.389870165,,387.0,,,,,,,,,,,,,,
2020-08-02,,,11073.607655717,,372.42,,,,,,,,,,,,,,
2020-08-03,155.5945,108.9375,11246.255476837,8734.84,385.94,74.138,,216.54,3294.61,10902.8,1156.44,11.0103,99.0,43.76,,24.38999938964844,251.96,131.02575714285715,
2020-08-04,156.9415,109.665,11194.554614509,8800.84,388.81,73.665,,213.29,3306.51,10941.17,1176.64,11.2278,99.1334,43.99,,26.011999130249023,249.83,130.5361,
2020-08-05,160.2515,110.0625,11732.927950313,8886.24,395.63,73.9545,,212.94,3327.77,10998.4,1193.12,11.2868,99.0014,44.92,,26.87700080871582,249.12,130.94524285714286,
2020-08-06,161.25,113.9025,11780.285372344,8952.74,394.77,75.2475,,216.35,3349.16,11108.07,1204.82,11.3355,99.3054,45.04,,28.386999130249023,265.28,134.66727142857144,
2020-08-07,158.373,111.1125,11583.159273747,9040.58,379.34,74.9185,,212.48,3351.28,11010.98,1180.72,11.1995,96.8474,44.07,,27.53300094604492,268.44,133.3387,
2020-08-08,,,11728.585226911,,395.53,,,,,,,,,,,,,,
2020-08-09,,,11648.083166166,,397.7,,,,,,,,,,,,,,
2020-08-10,157.408,112.7275,11867.866490683,9166.38,395.53,74.841,,208.25,3360.47,10968.36,1187.53,11.165,94.5714,44.19,,29.249000549316406,263.0,131.70898571428572,
2020-08-11,154.0335,109.375,11395.405816094,9116.6,379.01,74.027,3.2985,203.38,3333.69,10782.82,1133.15,10.85,91.626,43.68,,26.03700065612793,256.13,128.4887857142857,3925.904772031334
2020-08-12,158.112,113.01,11576.814266862,9208.97,387.12,75.362,3.7558,209.19,3380.35,11012.24,1134.72,11.4403,103.6507,45.09,,25.954999923706055,259.89,132.9507142857143,3989.230022287334
2020-08-13,158.051,115.01,11763.009141034,9178.77,424.31,75.8325,3.73,208.7,3373.43,11042.5,1147.18,11.443,108.0667,44.87,,27.694000244140625,261.3,134.05759999999998,4063.6830470113327
2020-08-14,157.401,114.9075,11742.876373856,9183.35,438.11,75.2315,3.4099,208.9,3372.85,11019.3,1135.19,11.564,110.0474,44.86,,26.065000534057617,261.24,134.1844857142857,4061.465424618667
2020-08-15,,,11865.383052744,,432.32,,3.173,,,,,,,,,,,,4100.292017581333
2020-08-16,,,11892.68092121,,433.62,,3.3885,,,,,,,,,,,,4109.896473736667
2020-08-17,159.1205,114.6075,12285.936628884,9163.87,429.52,75.812,3.11,210.28,3381.99,11129.73,1163.66,12.337,122.3761,44.91,,27.64299964904785,261.16,136.52758571428572,4239.522209628
2020-08-18,165.6245,115.5625,11961.994599784,9125.74,422.16,77.789,3.3407,211.49,3389.78,11210.84,1172.04,12.2608,125.8061,45.34,,28.048999786376953,262.34,138.69612857142857,4129.165099928
2020-08-19,163.024,115.7075,11732.405565665,9107.45,407.44,77.2305,2.8868,209.7,3374.85,11146.46,1147.12,12.1385,125.2354,45.21,,27.315000534057617,262.59,137.94655714285713,4047.5774552216667
2020-08-20,164.8685,118.275,11866.595191214,9106.56,414.28,78.8125,3.2038,214.58,3385.51,11264.95,1133.27,12.141,133.4554,44.56,,27.121999740600582,269.01,141.59177142857143,4094.6929970713336
2020-08-21,164.236,124.37,11530.919234185,9151.03,384.91,78.7785,2.9317,213.02,3397.16,11311.8,1133.56,12.6835,136.6654,43.94,,26.707000732421875,267.01,142.39477142857143,3972.9203113949993
2020-08-22,,,11681.15792601,,395.24,,3.0126,,,,,,,,,,,,4026.4701753366667
2020-08-23,,,11653.407286706,,392.81,,3.25,,,,,,,,,,,,4016.4890955686665
2020-08-24,165.373,125.8575,11763.761713068,9282.43,407.7,79.2575,3.3405,213.69,3431.28,11379.72,1129.02,12.7203,134.2801,44.43,,26.58799934387207,271.39,143.22405714285713,4058.267404356
2020-08-25,167.3245,124.825,11361.554816122,9253.63,383.2,80.2925,3.25,216.47,3443.62,11466.47,1119.64,12.75,134.8894,46.01,,26.253999710083008,280.82,145.33877142857142,3916.001605374
2020-08-26,172.0925,126.5225,11463.567970252,9247.44,385.96,82.2065,3.5684,221.15,3478.73,11665.06,1136.76,12.773,143.5447,45.79,,27.43000030517578,303.91,151.74274285714287,3951.032123417333
2020-08-27,170.0,125.01,11311.240202114,9298.2,383.27,81.426,3.4501,226.58,3484.55,11625.34,1125.17,12.6283,149.2501,44.84,,27.010000228881836,293.22,151.1592,3899.320100704667
2020-08-28,170.09,124.8075,11496.830217387,9353.92,395.11,81.9715,4.0063,228.91,3508.01,11695.63,1149.8,13.1478,147.5601,45.22,,27.61000061035156,293.66,151.44955714285715,3965.3155057956665
2020-08-29,,,11485.101567395,,398.8,,3.9535,,,,,,,,,,,,3962.618355798333
2020-08-30,,,11697.794368445,,425.51,,4.4309,,,,,,,,,,,,4042.578422815
2020-08-31,172.548,129.04,11655.998698678,9286.56,433.79,81.4765,4.7435,225.53,3500.31,11775.46,1151.96,13.3745,166.1067,,,28.437000274658203,293.2,154.46795714285713,4031.5107328926674
2020-09-01,174.956,134.18,11921.754916292,9339.25,475.4,82.754,4.3397,227.27,3526.65,11939.67,1152.13,13.821,158.35,45.72,,28.486000061035156,295.44,155.253,4133.8315387640005
2020-09-02,176.5725,131.4,11399.148968018,9499.77,439.08,85.8695,4.17,231.65,3580.84,12056.44,1132.22,14.3465,149.1233,42.7,,27.249000549316406,302.5,155.9231142857143,3947.4663226726666
2020-09-03,168.4,120.88,10215.669958645,9265.28,381.4,81.4755,3.5051,217.3,3455.06,11458.1,1128.2,13.0155,135.6667,42.72,,26.73500061035156,291.12,146.8368142857143,3533.525019548333
2020-09-04,164.731,120.96,10473.519453043,9238.33,388.18,79.0605,3.5301,214.25,3426.96,11313.13,1126.16,12.6225,139.44,41.1,,26.576000213623047,282.73,144.82771428571428,3621.7431843476666
2020-09-05,,,10129.786654306,,334.91,,2.6052,,,,,,,,,,,,3489.100618102
2020-09-06,,,10257.229742702,,353.49,,3.0941,,,,,,,,,,,,3537.9379475673336
2020-09-07,,,10356.444382971,,352.06,,2.9237,,,,,,,40.67,,,,,3570.4760276569996
2020-09-08,157.492,112.82,10112.206366256,9076.56,337.39,76.18,2.468,202.66,3331.84,10847.69,1131.35,11.913,110.07,38.53,,26.86400032043457,271.16,134.61357142857145,3484.0214554186664
2020-09-09,163.4305,117.32,10214.15437465,9215.53,351.1,77.3615,3.6001,211.29,3398.96,11141.56,1138.16,12.715,122.0933,39.98,,26.954999923706055,273.72,139.70432857142856,3522.95149155
